rec_num,lfsstat,prov,cma,age_12,sex,marstat,educ,mjh,cowmain,immig,naics_21,noc_10,noc_43,uhrsmain,ahrsmain,utothrs,atothrs,hrsaway,paidot,unpaidot,xtrahrs,tenure,hrlyearn,union,permtemp,estsize,firmsize,efamtype
101530,1,59,0,10,2,6,4,1,1,3,17,4,18,40,40,40,40,0,0,0,0,240,28.73,1,1,2,4,1
101538,1,47,0,1,2,6,1,1,2,3,10,7,33,40,16,40,16,0,0,0,0,8,14,3,1,1,1,3
101539,1,35,0,9,2,1,4,1,2,2,17,4,18,37.5,30,37.5,30,7.5,0,0,0,240,21.39,1,1,3,3,18
101541,1,12,0,6,2,1,5,1,1,2,17,4,16,40,30,40,30,11,0,0,0,202,26,1,1,4,4,3
101542,1,24,0,9,2,1,2,1,2,3,17,4,18,40,40.5,40,40.5,0,0.5,0,0.5,20,21.68,3,1,1,2,2
101543,1,59,9,8,1,1,4,1,1,3,16,1,4,37.5,44,37.5,44,0,6.5,0,6.5,240,43.08,1,1,2,4,3
101544,1,48,0,8,1,6,2,1,2,3,6,8,35,45,45,45,45,0,0,0,0,13,32,3,1,1,1,1
101547,1,12,0,11,2,3,1,1,2,3,15,7,34,35,35,35,35,0,0,0,0,34,16,3,1,1,1,8
101555,1,48,0,8,1,1,2,1,2,3,6,8,35,45,45,45,45,0,0,0,0,13,32,3,1,1,1,1
101556,1,46,6,12,1,5,0,1,2,3,7,10,43,40,40,40,40,0,0,0,0,240,15.75,3,1,1,1,1
101558,1,35,0,8,1,1,5,1,2,3,6,3,13,40,40,40,40,0,0,0,0,14,45.67,3,1,2,2,2
101560,1,35,0,8,1,2,2,1,2,2,6,8,35,44,44,44,44,0,0,0,0,21,35,3,1,1,1,3
101563,1,24,0,4,1,1,0,1,2,3,8,10,42,40,40,40,40,0,0,0,0,17,28.75,1,1,3,4,1
101564,1,24,0,4,2,2,4,1,1,3,17,4,17,37.5,37.5,37.5,37.5,0,0,0,0,178,32,1,1,4,4,3
101571,1,35,5,4,1,1,6,1,2,3,15,7,33,40,28,40,28,12,0,0,0,10,20,3,1,3,4,2
101575,1,59,0,10,2,2,5,1,2,2,17,4,17,40,40,40,40,0,0,0,0,240,50,3,1,1,3,8
101576,1,24,0,3,1,2,1,1,2,3,8,8,35,45,38,45,38,9,2,0,2,25,34,3,1,2,2,2
101577,1,35,4,12,2,1,2,1,2,2,12,7,32,37.5,37.5,37.5,37.5,0,0,0,0,240,44.1,3,1,3,4,2
101579,1,35,4,6,2,1,6,1,2,1,14,1,2,40,32,40,32,8,0,0,0,68,38.46,3,1,3,3,2
101580,1,59,9,3,1,6,5,1,2,3,6,1,4,40,40,40,40,0,0,0,0,18,51.92,3,1,2,3,18
101588,1,35,4,8,1,1,4,2,2,2,7,3,11,40,40,60,60,0,0,0,0,240,30,3,1,3,3,4
101589,1,35,0,7,2,2,2,1,2,3,10,7,31,40,32,40,32,0,0,0,0,30,23,3,1,1,4,4
101592,1,59,0,3,1,1,3,1,2,3,10,7,33,40,40,40,40,0,0,0,0,11,24,3,1,1,2,6
101594,1,48,0,3,2,1,5,1,2,3,9,2,9,40,40,40,40,0,0,0,0,13,23,3,1,1,4,2
101595,1,46,0,7,2,1,5,2,1,1,16,7,34,30,60,60,90,0,0,0,0,52,16.35,3,1,1,4,3
101596,1,47,0,4,1,1,4,1,2,3,20,8,35,40,40,40,40,0,0,0,0,3,47,3,1,1,1,2
101598,1,35,4,5,2,1,5,1,2,3,9,1,3,40,43,40,43,0,0,3,3,147,47.12,3,1,3,4,3
101600,1,35,0,5,2,6,3,1,2,3,19,7,33,30,18,30,18,12,0,0,0,5,21,3,1,2,2,1
101611,1,35,0,9,1,1,2,1,2,3,11,8,38,40,40,40,40,0,0,0,0,240,25.78,1,1,2,3,2
101612,1,10,0,6,2,1,2,1,2,3,20,5,21,35,35,35,35,0,0,0,0,99,24.39,3,1,1,1,3
101616,1,46,0,8,1,1,6,1,2,2,8,10,42,40,56,40,56,0,16,0,16,219,23.2,1,1,4,4,3
101618,1,13,0,9,1,1,5,1,2,3,18,8,35,40,45,40,45,0,0,5,5,240,38.46,1,1,1,4,4
101621,1,35,0,4,2,1,5,1,2,3,14,2,8,40,16,40,16,24,0,0,0,77,23,3,1,1,1,2
101624,1,47,0,3,1,1,5,1,2,2,14,3,11,40,40,40,40,0,0,0,0,17,38.46,3,1,3,4,6
101626,1,13,0,5,1,1,4,1,2,3,3,9,39,40,40,40,40,0,0,0,0,84,36.54,3,1,1,1,3
101629,1,35,4,8,1,1,4,1,2,2,9,1,2,35,40,35,40,0,0,5,5,240,60.44,3,1,4,4,3
101631,1,24,0,9,1,1,2,1,2,3,20,2,6,35,35,35,35,0,0,0,0,59,21,1,1,2,2,5
101634,1,46,6,11,2,5,4,1,2,3,19,7,31,40,40,40,40,0,0,0,0,46,16.35,3,1,2,4,1
101636,1,11,0,10,1,1,5,1,2,3,7,1,4,40,40,40,40,0,0,0,0,240,43.5,3,1,2,2,2
101645,1,24,1,5,1,6,2,1,2,1,14,3,11,40,40,40,40,0,0,0,0,23,44,3,1,4,4,1
101648,1,35,0,5,1,1,4,1,1,3,17,4,17,50,36,50,36,24,10,0,10,15,46,1,1,3,3,6
101650,1,35,5,5,2,1,4,1,2,3,17,5,24,35,37,35,37,0,0,2,2,61,34.62,3,1,2,2,2
101653,1,11,0,7,1,1,5,1,2,3,12,7,32,40,40,40,40,0,0,0,0,221,54.81,3,1,2,2,3
101655,1,47,0,4,2,6,6,1,1,3,21,2,9,37.5,37.5,37.5,37.5,0,0,0,0,16,37.46,1,1,2,4,1
101656,1,24,2,4,1,1,5,1,2,1,14,2,5,40,40,40,40,0,0,0,0,23,62.5,3,1,4,4,3
101658,1,35,0,4,1,2,5,1,2,3,8,3,13,42,22,42,22,24,4,0,4,13,37.5,3,1,3,3,3
101659,1,35,4,10,2,1,2,1,2,2,7,10,42,40,32,40,32,8,0,0,0,68,22,3,1,3,3,18
101660,1,59,9,9,1,1,4,1,2,3,6,1,4,40,40,40,40,0,0,0,0,112,55.29,3,1,4,4,4
101662,1,46,0,10,1,1,6,1,1,3,16,5,20,36,48,36,48,0,0,12,12,240,55.56,1,1,4,4,4
101668,1,48,0,7,2,5,2,1,2,3,6,8,38,40,34,40,34,8,2,0,2,10,20,1,2,3,3,18
101669,1,35,0,4,1,1,4,1,2,3,6,8,35,42.5,42.5,42.5,42.5,0,0,0,0,39,32,3,1,1,1,3
101671,1,35,0,5,1,1,5,1,2,1,12,3,13,37.5,37.5,37.5,37.5,0,0,0,0,73,46.15,3,1,4,4,5
101673,1,13,0,4,1,6,2,1,2,3,6,8,36,40,40,40,40,0,0,0,0,6,18,3,1,2,2,18
101674,1,13,0,9,1,5,4,1,1,3,16,7,34,37.5,37.5,37.5,37.5,0,0,0,0,75,16,1,1,1,4,11
101682,1,12,0,11,2,6,4,1,1,3,17,2,8,37.5,37.5,37.5,37.5,0,0,0,0,240,27.69,3,1,2,4,1
101683,1,13,0,8,2,1,6,1,2,3,18,7,31,37.5,37.5,37.5,37.5,0,0,0,0,240,57.33,3,1,3,4,3
101690,1,35,0,4,2,1,6,1,2,3,14,3,13,40,40,40,40,0,0,0,0,12,67.31,3,1,2,4,8
101691,1,48,7,6,1,1,5,1,2,1,10,7,33,40,40,40,40,0,0,0,0,42,23,3,1,1,4,3
101694,1,24,0,10,2,2,1,1,2,3,8,10,43,40,40,40,40,0,0,0,0,240,26.3,1,1,3,4,2
101696,1,59,9,4,1,1,6,1,2,3,14,3,13,40,44.5,40,44.5,0,4.5,0,4.5,18,19.71,1,1,2,3,2
101699,1,46,6,7,1,1,5,2,2,2,18,1,3,40,38.5,44,42.5,8,0,6.5,6.5,124,32.69,3,1,3,3,3
101703,1,35,0,7,1,1,5,1,1,2,21,5,23,40,40,40,40,0,0,0,0,84,55,1,1,3,3,3
101704,1,11,0,4,2,1,6,1,1,3,17,4,14,37.5,37.5,37.5,37.5,0,0,0,0,6,88.62,2,1,2,4,2
101707,1,10,0,6,2,2,3,1,2,3,18,7,31,40,40,40,40,0,0,0,0,178,30.29,3,1,3,3,3
101708,1,35,4,8,2,1,4,1,2,2,15,7,33,40,40,40,40,0,0,0,0,63,31.25,3,1,1,4,18
101712,1,35,0,5,2,1,6,1,1,2,17,4,16,37.5,52.5,37.5,52.5,0,15,0,15,22,50,1,1,4,4,3
101713,1,13,0,5,1,1,5,1,2,3,6,8,38,40,40,40,40,0,0,0,0,6,20,3,1,3,3,3
101716,1,35,4,6,1,1,6,1,2,1,14,3,12,35,35,35,35,0,0,0,0,23,60.44,3,1,1,2,3
101717,1,24,0,6,1,2,4,1,2,3,1,9,40,40,40,40,40,0,0,0,0,240,35,3,1,1,1,3
101720,1,24,2,8,2,1,4,1,1,2,16,5,24,35,35,35,35,0,0,0,0,44,24,1,1,2,3,3
101725,1,35,0,7,1,3,5,1,2,1,20,8,35,40,45,40,45,0,5,0,5,53,25,3,1,1,1,14
101728,1,35,4,6,1,1,4,1,2,2,19,7,31,40,40,40,40,0,0,0,0,168,32.69,3,1,2,4,3
101730,1,24,0,3,1,6,4,1,1,3,21,3,11,37.5,37.5,37.5,37.5,0,0,0,0,9,30.77,1,3,4,4,1
101731,1,35,0,3,1,6,4,1,1,3,5,8,35,40,40,40,40,0,0,0,0,68,38,1,1,4,4,4
101735,1,46,0,4,1,6,2,1,1,3,11,8,37,40,43,40,43,0,3,0,3,169,22,1,1,1,4,1
101737,1,24,0,5,2,4,5,1,1,3,21,5,22,37.5,30,37.5,30,7.5,0,0,0,77,62.05,1,1,3,4,14
101740,1,35,4,9,2,1,5,1,1,3,12,5,21,36.2,44.2,36.2,44.2,0,0,8,8,240,56.84,1,1,4,4,2
101747,1,59,9,7,2,1,3,1,1,2,17,4,17,40,41,40,41,0,8,0,8,131,34,1,1,2,2,3
101748,1,24,2,8,1,1,2,1,2,3,7,10,42,40,40,40,40,0,0,0,0,240,20,3,1,1,1,3
101749,1,35,4,7,2,1,4,1,2,2,7,10,42,40,40,40,40,0,0,0,0,141,23,3,1,3,4,3
101750,1,59,0,8,2,1,4,1,2,3,9,3,11,40,40,40,40,0,0,0,0,240,56.95,3,1,3,3,4
101753,1,35,0,7,1,2,2,1,2,3,10,7,34,40,40,40,40,0,0,0,0,99,17.55,3,1,2,4,6
101756,1,35,4,11,2,3,5,1,2,1,15,7,34,40,40,40,40,0,0,0,0,240,18,3,1,3,3,16
101757,1,24,2,9,2,1,4,1,2,3,8,2,5,37.5,33.5,37.5,33.5,4,0,0,0,240,50.26,3,1,2,4,2
101762,1,48,8,2,1,1,5,1,1,3,16,5,20,40,56,40,56,0,0,16,16,12,28.85,1,1,2,4,2
101763,1,24,0,8,2,1,4,1,1,3,16,2,8,35,35,35,35,0,0,0,0,187,24.73,1,1,4,4,2
101764,1,35,4,3,1,6,5,1,2,3,12,2,5,37.5,37.5,37.5,37.5,0,0,0,0,9,41.03,3,1,2,4,1
101767,1,35,0,10,1,6,3,1,2,3,7,10,42,40,48,40,48,0,8,0,8,240,42.6,1,1,4,4,1
101768,1,35,4,3,2,2,6,1,1,2,21,2,6,36.5,36.5,36.5,36.5,0,0,0,0,66,35.3,1,1,3,4,2
101770,1,35,0,4,2,1,4,1,2,3,12,3,11,40,40,40,40,0,0,0,0,5,51.03,3,1,2,4,2
101771,1,24,1,7,2,2,4,1,2,3,9,7,33,40,40,40,40,0,0,0,0,194,36.06,3,1,2,4,15
101772,1,35,4,2,2,6,3,1,2,3,19,7,34,37.5,37.5,37.5,37.5,0,0,0,0,4,17,1,1,1,1,4
101773,1,35,0,8,1,1,5,1,2,3,8,10,41,40,32,40,32,8,0,0,0,32,23.08,3,1,4,4,3
101775,1,35,4,3,1,6,4,1,2,3,11,8,35,40,40,40,40,0,0,0,0,15,20,3,1,1,1,14
101782,1,59,9,4,2,6,4,1,2,3,20,7,32,37,37.5,37,37.5,0,0,0,0,43,30,3,1,1,1,1
101783,1,24,2,8,1,5,5,1,1,3,16,5,20,32,32,32,32,0,0,0,0,240,55.29,1,1,2,4,1
101784,1,24,0,2,2,2,4,1,2,3,7,3,13,40,40,40,40,0,0,0,0,11,22,3,1,3,4,2
101785,1,24,0,9,2,2,2,1,2,3,10,7,32,40,40,40,40,0,0,0,0,226,23.5,3,1,3,3,2
101786,1,24,2,8,2,1,5,1,1,2,21,2,6,37.5,30,37.5,30,7.5,0,0,0,240,62.56,1,1,4,4,3
101789,1,24,2,7,2,1,4,1,1,3,16,5,25,35,30,35,30,5,0,0,0,7,23.35,1,3,2,4,3
101790,1,13,0,7,2,6,4,1,2,3,7,10,43,40,41.5,40,41.5,0,1.5,0,1.5,22,22,1,1,2,4,18
101792,1,59,0,8,2,2,3,1,2,3,10,7,33,40,40,40,40,0,0,0,0,20,19,3,1,1,1,4
101793,1,35,0,7,2,5,6,1,2,3,20,1,2,37.5,47.5,37.5,47.5,0,0,10,10,234,51.79,3,1,3,3,1
101794,1,48,8,8,1,1,5,1,2,2,8,2,5,40,40,40,40,0,0,0,0,10,48.08,3,1,2,4,3
101797,1,35,4,6,1,1,6,1,2,1,12,7,32,37.5,37.5,37.5,37.5,0,0,0,0,18,26.67,3,1,4,4,5
101798,1,35,3,4,1,2,2,1,2,3,6,8,36,36,36,36,36,0,0,0,0,1,22,3,1,2,2,3
101805,1,59,9,3,1,2,5,1,2,3,19,7,31,50,50,50,50,0,0,0,0,86,17.69,3,1,2,2,2
101806,1,35,4,6,2,1,4,1,2,2,10,7,31,37.5,13.5,37.5,13.5,24,0,0,0,215,40,3,1,4,4,3
101808,1,46,6,6,2,1,5,1,1,3,16,1,2,40,50,40,50,0,0,10,10,223,44.42,1,1,3,4,3
101809,1,24,0,4,1,1,5,1,2,1,19,7,31,40,40,40,40,0,0,0,0,30,25,3,1,2,4,2
101810,1,35,0,5,2,2,4,1,1,3,17,2,9,37.5,37.5,37.5,37.5,0,0,0,0,159,27.19,1,1,4,4,2
101814,1,46,0,6,1,6,4,1,1,3,21,8,35,40,16,40,16,24,0,0,0,16,25.29,1,1,1,4,1
101820,1,47,0,10,1,1,5,1,2,2,7,1,4,40,40,40,40,0,0,0,0,69,40.87,3,1,2,2,3
101823,1,35,5,3,2,6,2,1,2,3,10,7,31,32,32.5,32,32.5,0,0,0,0,15,17.5,3,1,2,3,1
101824,1,24,2,6,2,2,5,1,1,3,16,5,20,35,35,35,35,0,0,0,0,211,50,1,1,2,4,3
101825,1,24,2,7,1,1,4,2,2,2,7,3,13,32,36,54.5,58,0,0,0,0,149,25,3,1,2,2,3
101826,1,35,4,4,1,1,5,1,2,1,14,3,11,40,40,40,40,0,0,0,0,9,18.46,3,3,4,4,1
101828,1,48,8,4,1,6,2,1,2,2,7,10,42,40,46,40,46,0,6,0,6,14,20,3,1,3,4,2
101830,1,24,0,8,1,2,0,1,1,3,11,8,37,37.5,37.5,37.5,37.5,0,0,0,0,66,24.46,1,1,2,4,5
101832,1,12,0,8,1,2,5,1,2,3,13,2,5,40,40,40,40,0,0,0,0,162,20.19,3,1,1,1,2
101847,1,47,0,4,1,1,3,1,2,3,10,2,9,40,40,40,40,0,0,0,0,8,25,3,1,2,3,2
101856,1,47,0,6,1,1,5,1,2,3,12,2,5,40,40,40,40,0,0,0,0,11,84.13,3,1,1,4,3
101859,1,35,0,5,1,1,6,2,1,2,21,2,9,32,32,46,46,0,0,0,0,6,28,1,3,3,4,2
101866,1,24,0,7,2,1,4,1,1,3,16,2,9,35,35,35,35,0,0,0,0,15,21.73,1,1,3,4,4
101867,1,59,0,2,1,6,4,1,2,2,12,7,33,40,32,40,32,8,0,0,0,18,21.63,3,1,2,4,1
101868,1,46,0,5,2,6,4,1,1,3,17,4,17,38.8,49.3,38.8,49.3,0,10,0.5,10.5,178,44.87,1,1,1,4,1
101870,1,59,0,9,2,1,2,1,2,3,10,7,31,36,22,36,22,14,0,0,0,65,20,3,1,1,1,2
101878,1,24,2,5,2,2,5,1,1,3,16,3,11,35,28,35,28,7,0,0,0,6,58.24,3,1,4,4,3
101880,1,48,0,1,1,6,2,1,2,3,10,7,31,36,40,36,40,0,0,0,0,7,18,3,1,1,3,4
101883,1,35,5,8,1,1,5,1,2,2,9,2,5,40,47,40,47,0,0,7,7,55,52.88,3,1,2,3,3
101884,1,35,0,8,2,1,4,2,2,3,12,7,32,40,40,48,48,0,0,0,0,95,33.33,3,1,1,4,3
101886,1,35,0,10,2,3,5,1,1,2,17,1,2,40,40,40,40,0,0,0,0,95,57.69,3,1,3,4,1
101892,1,24,0,6,1,2,1,1,2,3,4,8,36,40,39,40,39,1,0,0,0,118,21.63,1,1,3,3,3
101893,1,35,0,5,1,6,3,1,2,3,19,7,34,35,35,35,35,0,0,0,0,30,16.7,3,1,2,4,1
101895,1,13,0,8,1,1,6,1,1,3,21,3,11,37.5,47.5,37.5,47.5,0,10,0,10,33,50,3,4,3,3,4
101896,1,48,8,5,2,2,6,1,1,1,17,4,14,40,40,40,40,0,0,0,0,51,31.25,3,1,3,3,2
101897,1,35,0,2,1,6,4,1,2,3,14,3,11,35,35,35,35,0,0,0,0,10,54.95,3,1,1,4,4
101899,1,10,0,6,1,1,6,1,1,3,17,4,15,37.5,37.5,37.5,37.5,0,0,0,0,129,44.57,1,1,4,4,3
101904,1,24,0,10,1,2,2,1,2,3,7,10,42,40,40,40,40,0,0,0,0,240,31,3,1,2,2,2
101906,1,48,0,5,1,1,2,1,2,3,6,8,38,40,40,40,40,0,0,0,0,155,30.02,1,1,2,3,6
101907,1,47,0,6,2,5,4,1,2,3,20,7,32,35,40,35,40,0,0,0,0,76,24.73,3,1,1,1,11
101912,1,13,0,5,2,2,3,1,2,3,18,7,33,35,36,35,36,0,1,0,1,10,20.5,3,1,2,4,2
101913,1,10,0,8,2,2,2,1,2,3,10,2,8,40,50,40,50,0,0,10,10,236,24,3,1,2,4,8
101917,1,24,2,6,1,2,2,1,2,3,6,8,36,40,40,40,40,0,0,0,0,25,24,3,1,1,4,3
101918,1,47,0,4,1,2,2,1,2,3,9,1,3,50,50,50,50,0,0,0,0,152,90.38,2,1,1,4,2
101920,1,13,0,9,2,1,2,1,1,3,17,2,8,30,24,30,24,6,0,0,0,240,27,1,1,4,4,10
101925,1,47,0,9,2,2,6,1,2,3,18,5,19,37.7,30,37.7,30,7.7,0,0,0,66,92.96,3,1,3,4,8
101927,1,10,0,6,2,4,4,1,2,3,17,2,9,37,37,37,37,0,0,0,0,75,22,3,1,1,1,14
101930,1,12,0,7,2,1,4,1,1,3,17,1,2,39.5,42.5,39.5,42.5,0,0,3,3,90,43.82,1,1,3,3,3
101933,1,24,0,6,2,6,6,1,1,2,21,2,6,37.5,37.5,37.5,37.5,0,0,0,0,62,51.28,3,1,3,4,18
101934,1,24,2,7,2,1,4,2,2,3,17,2,8,39,9,71,41,0,0,0,0,117,23.5,3,1,1,1,4
101935,1,35,0,8,2,1,5,1,1,3,17,1,2,37.5,22.5,37.5,22.5,15,0,10,10,240,65,2,1,4,4,4
101938,1,13,0,1,1,6,2,1,2,3,10,7,34,40,10,40,10,0,0,0,0,28,15,3,1,2,4,14
101939,1,13,0,8,2,1,4,1,2,3,14,3,11,40,40,40,40,0,0,0,0,16,57.69,3,1,1,3,8
101940,1,10,0,7,2,5,4,1,2,3,17,4,18,32,32,32,32,0,0,0,0,36,25,1,1,2,2,14
101942,1,46,6,5,1,6,4,1,2,3,9,7,33,40,40,40,40,0,0,0,0,29,35.1,3,1,1,1,1
101943,1,59,9,2,2,6,1,1,2,3,19,7,31,36,42.5,36,42.5,0,6.5,0,6.5,36,18.06,3,3,1,2,18
101944,1,59,9,4,2,1,6,1,1,1,16,5,20,37.5,45.5,37.5,45.5,0,0,8,8,7,37.95,1,3,3,4,2
101948,1,35,4,9,1,1,2,1,2,2,6,8,38,44,44,44,44,0,0,0,0,45,39.92,1,1,2,3,2
101949,1,12,0,6,2,1,4,1,1,2,21,2,9,37.5,37.5,37.5,37.5,0,0,0,0,61,28.21,1,1,3,4,4
101950,1,35,3,2,1,6,2,1,2,3,15,3,13,40,40,40,40,0,0,0,0,9,18,3,1,2,2,4
101957,1,35,4,5,2,6,5,1,2,3,10,7,31,37.5,47.5,37.5,47.5,0,0,10,10,91,38.97,3,1,4,4,1
101959,1,24,1,12,1,1,2,1,2,3,20,8,38,37.5,37.5,37.5,37.5,0,0,0,0,66,23,3,1,2,2,2
101960,1,35,4,1,1,6,3,1,1,2,21,3,13,40,40,40,40,0,0,0,0,3,23,3,3,4,4,18
101961,1,59,0,6,1,2,4,1,2,3,8,8,35,40,40,40,40,0,0,0,0,142,48,1,1,3,3,3
101965,1,35,3,8,1,1,5,1,1,3,21,5,22,37.5,37.5,37.5,37.5,0,0,0,0,191,64.1,1,1,4,4,3
101969,1,24,2,3,2,6,6,1,2,3,14,2,8,40,40,40,40,0,0,0,0,2,33.65,3,1,3,4,3
101973,1,24,2,2,1,6,5,1,2,1,17,4,18,36,36,36,36,0,0,0,0,5,21,3,3,2,2,4
101975,1,46,6,10,1,1,2,1,2,3,17,8,38,40,42,40,42,0,2,0,2,26,17.06,3,1,2,4,4
101978,1,35,0,4,1,1,5,1,2,3,14,3,11,40,40,40,40,0,0,0,0,25,17,3,1,1,1,2
101983,1,35,0,6,1,1,4,2,2,3,14,3,13,40,48,80,88,0,0,8,8,9,76.92,3,1,1,4,3
101986,1,35,5,10,1,6,5,1,2,3,7,3,13,30,6,30,6,24,0,0,0,240,46,3,1,4,4,18
101987,1,46,0,7,1,1,6,1,2,1,7,8,35,40,40,40,40,0,0,0,0,17,19.6,3,1,3,3,3
101989,1,35,4,5,1,6,6,1,1,2,21,5,25,40,40,40,40,0,0,0,0,59,38.46,1,1,2,4,8
101991,1,47,0,2,2,6,2,2,2,3,10,7,33,30,35,40,45,0,0,0,0,39,17,3,1,2,4,15
101992,1,48,7,12,1,1,4,1,2,3,6,8,35,70,70,70,70,0,14,0,14,13,50,1,3,3,3,14
101997,1,35,5,4,2,2,5,1,1,2,21,5,21,35,35,35,35,0,0,0,0,67,37,1,1,3,3,18
101999,1,47,0,4,1,1,4,1,2,3,11,8,36,40,50,40,50,0,10,0,10,6,26,3,1,1,1,6
102000,1,59,0,7,2,1,4,1,1,3,17,4,17,30,37,30,37,0,7,0,7,240,47,1,1,4,4,3
102004,1,35,0,6,2,1,4,1,1,3,17,7,34,40,40,40,40,0,0,0,0,210,27.42,1,1,4,4,4
102005,1,46,0,3,1,6,2,1,2,3,1,9,39,45,50,45,50,0,0,0,0,105,23.5,3,1,1,1,15
102008,1,35,3,11,1,6,6,1,2,3,14,3,12,40,40,40,40,0,0,0,0,18,34.62,3,1,1,3,18
102009,1,12,0,6,2,1,6,1,1,3,17,4,16,40,40,40,40,0,0,0,0,8,38,1,1,4,4,3
102010,1,35,3,9,2,1,2,1,2,3,10,7,33,40,40,40,40,0,0,0,0,125,29.81,3,1,2,3,4
102012,1,48,8,7,1,2,4,1,1,3,17,4,17,40,41.5,40,41.5,0,1.5,0,1.5,240,52.5,1,1,4,4,3
102014,1,35,4,6,2,6,5,1,2,3,9,7,33,42.5,42.5,42.5,42.5,0,0,0,0,8,23,3,3,2,2,1
102023,1,35,0,8,2,4,5,1,1,3,17,2,8,37.5,37.5,37.5,37.5,0,0,0,0,240,30,3,1,4,4,14
102024,1,24,2,5,1,6,4,1,2,2,11,7,33,40,40,40,40,0,0,0,0,171,28,3,1,1,1,2
102025,1,24,0,8,1,1,4,1,2,3,6,3,13,40,40,40,40,0,0,0,0,5,35,3,3,3,3,3
102026,1,35,0,10,1,1,2,1,2,3,14,3,13,40,25,40,25,20,0,0,0,58,32,3,1,1,1,4
102029,1,59,0,8,1,1,2,1,2,3,2,9,39,50,15,50,15,0,0,0,0,74,40,3,1,2,2,2
102032,1,59,9,11,1,1,2,1,2,2,7,10,43,37.5,37.5,37.5,37.5,7.5,7.5,0,7.5,240,42,3,1,4,4,5
102033,1,35,4,3,2,2,5,1,2,1,14,1,2,40,40,40,40,0,0,0,0,5,75,3,1,4,4,2
102035,1,35,4,5,1,1,3,1,2,3,17,1,2,40,40,40,40,0,0,0,0,43,86.54,3,1,1,1,2
102037,1,35,0,6,1,6,4,1,2,2,10,7,33,35,35,35,35,0,0,0,0,17,19.2,3,1,1,1,11
102038,1,35,3,5,2,6,6,1,2,3,20,1,2,38.5,38.5,38.5,38.5,0,0,0,0,63,57.44,3,1,1,1,1
102041,1,35,0,10,2,5,6,1,1,2,21,2,6,35,33,35,33,7,0,5,5,124,51.65,3,1,4,4,1
102048,1,47,0,6,1,1,1,1,2,3,4,9,40,40,40,40,40,0,0,0,0,2,42,3,1,3,3,3
102051,1,11,0,5,2,2,5,1,1,3,16,5,22,37.5,37.5,37.5,37.5,0,0,0,0,85,61.54,2,3,4,4,3
102052,1,35,4,5,1,1,5,1,2,2,9,7,33,40,40,40,40,0,0,0,0,65,15.63,3,1,1,1,3
102057,1,10,0,8,2,1,2,1,2,3,17,4,18,40,40,40,40,0,0,0,0,29,17.04,3,1,1,1,8
102063,1,35,4,4,1,1,5,1,2,2,14,3,13,40,40,40,40,0,0,0,0,10,28.85,3,1,2,4,18
102064,1,13,0,6,1,6,4,1,2,3,19,3,13,40,40,40,40,0,0,0,0,67,21.33,3,1,1,4,14
102069,1,35,4,4,2,1,6,1,2,1,10,7,31,36,36,36,36,0,0,0,0,23,17.5,3,1,2,2,3
102070,1,48,7,5,1,6,5,2,2,3,14,2,9,40,32,60,44,8,0,0,0,27,19.23,3,1,2,4,2
102072,1,35,0,6,1,6,6,1,2,2,12,5,19,37.5,57.5,37.5,57.5,0,0,20,20,175,128.21,3,1,4,4,18
102075,1,48,0,4,2,6,5,1,2,3,20,5,26,35,35,35,35,0,0,0,0,10,13.74,3,3,1,1,3
102077,1,48,0,6,1,1,3,1,2,3,4,9,39,40,36,40,36,0,12,0,12,131,63,3,1,4,4,3
102081,1,35,0,9,2,6,2,1,2,3,17,2,8,40,40,40,40,0,0,0,0,240,24,3,1,4,4,18
102082,1,35,0,4,2,2,6,2,1,3,17,4,18,40,50,50,60,0,10,0,10,25,33.65,3,1,1,1,2
102086,1,59,9,7,2,6,4,1,2,3,9,2,9,40,40,40,40,0,0,0,0,203,20.25,3,1,1,1,1
102091,1,35,4,10,2,6,4,1,2,3,1,9,39,40,40,40,40,0,0,0,0,240,21,3,1,1,2,18
102092,1,35,4,11,1,1,5,1,2,2,17,1,2,35,35,35,35,0,0,0,0,178,38.46,3,1,2,3,18
102093,1,11,0,6,1,1,4,1,2,1,14,3,11,32,32,32,32,0,0,0,0,1,60.1,3,3,1,1,3
102095,1,35,0,4,2,1,6,1,2,1,17,4,17,37.5,37.5,37.5,37.5,0,0,0,0,3,19,3,1,1,2,2
102097,1,35,0,10,1,1,1,1,2,3,7,10,42,40,53,40,53,0,13,0,13,240,26.44,1,1,2,4,2
102099,1,13,0,5,2,1,6,1,2,3,10,4,14,40,40,40,40,0,0,0,0,85,51.92,3,1,1,1,3
102100,1,47,0,6,2,1,5,1,2,3,10,1,3,40,40,40,40,0,0,0,0,132,96.15,3,1,1,4,2
102106,1,24,0,4,1,6,2,1,2,3,10,3,11,37.5,37.5,37.5,37.5,0,0,0,0,50,53.1,3,1,3,4,1
102109,1,46,6,9,2,1,5,1,1,3,16,5,20,40,40,40,40,0,0,0,0,139,46.15,1,1,4,4,10
102111,1,46,6,4,2,1,5,1,2,3,10,2,7,40,40,40,40,0,0,0,0,9,46.63,3,1,3,4,2
102112,1,59,9,3,1,6,5,1,2,3,11,8,35,40,40,40,40,0,0,0,0,18,28,3,1,2,2,18
102119,1,35,0,4,2,1,5,1,1,3,21,3,10,36.2,36.2,36.2,36.2,0,0,0,0,107,50.47,1,1,2,4,2
